Model,DPO4034
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,-1.508e-05
Sample Interval,2e-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Vertical Position,0
,
,
,
Label,
TIME,CH2
-8.1768e-04,0.0012
-8.1748e-04,-0.0004
-8.1728e-04,0.0004
-8.1708e-04,0.0008
-8.1688e-04,0.0004
-8.1668e-04,-0.0004
-8.1648e-04,0.0012
-8.1628e-04,0.0008
-8.1608e-04,0.0004
-8.1588e-04,0.0004
-8.1568e-04,0.0004
-8.1548e-04,0.0004
-8.1528e-04,0
-8.1508e-04,0.0004
-8.1488e-04,0
-8.1468e-04,0.002
-8.1448e-04,0.0004
-8.1428e-04,0
-8.1408e-04,0.0004
-8.1388e-04,0.0008
-8.1368e-04,0
-8.1348e-04,0
-8.1328e-04,0.0012
-8.1308e-04,0.0008
-8.1288e-04,0
-8.1268e-04,0.0008
-8.1248e-04,0
-8.1228e-04,0
-8.1208e-04,0.0004
-8.1188e-04,0
-8.1168e-04,0
-8.1148e-04,0.0012
-8.1128e-04,0
-8.1108e-04,0.0008
-8.1088e-04,0.0004
-8.1068e-04,0.0008
-8.1048e-04,0.0004
-8.1028e-04,0.0004
-8.1008e-04,0
-8.0988e-04,0.0004
-8.0968e-04,0.0012
-8.0948e-04,-0.0004
-8.0928e-04,-0.0004
-8.0908e-04,0.0004
-8.0888e-04,0.0004
-8.0868e-04,0
-8.0848e-04,0.0004
-8.0828e-04,0
-8.0808e-04,-0.0004
-8.0788e-04,0.0008
-8.0768e-04,0.0008
-8.0748e-04,0.0004
-8.0728e-04,0.0012
-8.0708e-04,0.0004
-8.0688e-04,-0.0004
-8.0668e-04,0.0004
-8.0648e-04,0.0004
-8.0628e-04,0.0004
-8.0608e-04,0.0004
-8.0588e-04,0.0004
-8.0568e-04,0
-8.0548e-04,0
-8.0528e-04,0.0008
-8.0508e-04,0.0004
-8.0488e-04,0
-8.0468e-04,0
-8.0448e-04,-0.0004
-8.0428e-04,-0.0008
-8.0408e-04,0.0004
-8.0388e-04,0
-8.0368e-04,-0.0004
-8.0348e-04,0.0008
-8.0328e-04,0
-8.0308e-04,0.0008
-8.0288e-04,0.0004
-8.0268e-04,0.0004
-8.0248e-04,-0.0008
-8.0228e-04,0.0004
-8.0208e-04,0
-8.0188e-04,0
-8.0168e-04,0
-8.0148e-04,0
-8.0128e-04,-0.0004
-8.0108e-04,0
-8.0088e-04,0.0008
-8.0068e-04,0
-8.0048e-04,0.0008
-8.0028e-04,0.0004
-8.0008e-04,0.0008
-7.9988e-04,-0.0008
-7.9968e-04,0
-7.9948e-04,-0.0004
-7.9928e-04,-0.0004
-7.9908e-04,0.0004
-7.9888e-04,-0.0004
-7.9868e-04,0
-7.9848e-04,-0.0004
-7.9828e-04,0
-7.9808e-04,0.0008
-7.9788e-04,0.0008
-7.9768e-04,0.0004
-7.9748e-04,0.0008
-7.9728e-04,-0.0004
-7.9708e-04,-0.0004
-7.9688e-04,0.0008
-7.9668e-04,0.0004
-7.9648e-04,0.0008
-7.9628e-04,0
-7.9608e-04,0
-7.9588e-04,0
-7.9568e-04,0.0004
-7.9548e-04,0
-7.9528e-04,0.0008
-7.9508e-04,0.0004
-7.9488e-04,0.0004
-7.9468e-04,0.0004
-7.9448e-04,0.0004
-7.9428e-04,0.0004
-7.9408e-04,0.0004
-7.9388e-04,-0.0004
-7.9368e-04,0.0012
-7.9348e-04,0
-7.9328e-04,0.0008
-7.9308e-04,0.0008
-7.9288e-04,0.0012
-7.9268e-04,0
-7.9248e-04,0.0008
-7.9228e-04,0.0008
-7.9208e-04,0
-7.9188e-04,-0.0004
-7.9168e-04,-0.0008
-7.9148e-04,0.0004
-7.9128e-04,-0.0004
-7.9108e-04,0.0004
-7.9088e-04,0
-7.9068e-04,0.0008
-7.9048e-04,0.0004
-7.9028e-04,0
-7.9008e-04,0.0004
-7.8988e-04,0
-7.8968e-04,0
-7.8948e-04,-0.0008
-7.8928e-04,0.0004
-7.8908e-04,0.0008
-7.8888e-04,-0.0004
-7.8868e-04,0
-7.8848e-04,0
-7.8828e-04,0.0004
-7.8808e-04,-0.0004
-7.8788e-04,0
-7.8768e-04,0.0004
-7.8748e-04,0.0004
-7.8728e-04,0.0004
-7.8708e-04,0.0004
-7.8688e-04,0.0004
-7.8668e-04,0.0008
-7.8648e-04,0.0008
-7.8628e-04,0.0004
-7.8608e-04,0.0004
-7.8588e-04,-0.0004
-7.8568e-04,0
-7.8548e-04,0
-7.8528e-04,0.0008
-7.8508e-04,0.0008
-7.8488e-04,0.0008
-7.8468e-04,0.0004
-7.8448e-04,-0.0004
-7.8428e-04,0.0004
-7.8408e-04,0
-7.8388e-04,0.0004
-7.8368e-04,-0.0004
-7.8348e-04,0.0004
-7.8328e-04,-0.0004
-7.8308e-04,0.0008
-7.8288e-04,0.0008
-7.8268e-04,0
-7.8248e-04,0.0008
-7.8228e-04,0
-7.8208e-04,0
-7.8188e-04,0.0004
-7.8168e-04,0
-7.8148e-04,0.0008
-7.8128e-04,0
-7.8108e-04,0
-7.8088e-04,0.0004
-7.8068e-04,0.0008
-7.8048e-04,-0.0004
-7.8028e-04,-0.0004
-7.8008e-04,0
-7.7988e-04,0.0008
-7.7968e-04,0.0012
-7.7948e-04,0.0012
-7.7928e-04,0
-7.7908e-04,-0.0004
-7.7888e-04,-0.0004
-7.7868e-04,0.0004
-7.7848e-04,0.0004
-7.7828e-04,0
-7.7808e-04,0.0008
-7.7788e-04,0
-7.7768e-04,0
-7.7748e-04,0.0008
-7.7728e-04,0
-7.7708e-04,0
-7.7688e-04,0.0004
-7.7668e-04,0
-7.7648e-04,0.0008
-7.7628e-04,0.0004
-7.7608e-04,0.0008
-7.7588e-04,-0.0004
-7.7568e-04,0
-7.7548e-04,0.0008
-7.7528e-04,0.0008
-7.7508e-04,0
-7.7488e-04,-0.0004
-7.7468e-04,0
-7.7448e-04,0.0008
-7.7428e-04,0.0012
-7.7408e-04,0.0004
-7.7388e-04,0.0008
-7.7368e-04,0.0004
-7.7348e-04,0.0004
-7.7328e-04,0.0004
-7.7308e-04,-0.0004
-7.7288e-04,0.0004
-7.7268e-04,0.0004
-7.7248e-04,-0.0004
-7.7228e-04,0
-7.7208e-04,0
-7.7188e-04,0
-7.7168e-04,0.0008
-7.7148e-04,0.0004
-7.7128e-04,0
-7.7108e-04,0.0008
-7.7088e-04,-0.0004
-7.7068e-04,-0.0004
-7.7048e-04,-0.0004
-7.7028e-04,0.0004
-7.7008e-04,0.0004
-7.6988e-04,0.0004
-7.6968e-04,0.0008
-7.6948e-04,0
-7.6928e-04,0.0008
-7.6908e-04,-0.0004
-7.6888e-04,0
-7.6868e-04,0
-7.6848e-04,0
-7.6828e-04,0
-7.6808e-04,0.0008
-7.6788e-04,0
-7.6768e-04,0
-7.6748e-04,0.0008
-7.6728e-04,0.0004
-7.6708e-04,0.0008
-7.6688e-04,0
-7.6668e-04,0.0004
-7.6648e-04,0.0008
-7.6628e-04,0.0012
-7.6608e-04,0
-7.6588e-04,0.0004
-7.6568e-04,-0.0004
-7.6548e-04,-0.0004
-7.6528e-04,0
-7.6508e-04,0.0004
-7.6488e-04,0
-7.6468e-04,0
-7.6448e-04,0
-7.6428e-04,0.0008
-7.6408e-04,0
-7.6388e-04,-0.0004
-7.6368e-04,0.0004
-7.6348e-04,0.0012
-7.6328e-04,0.0004
-7.6308e-04,0.0004
-7.6288e-04,0
-7.6268e-04,0
-7.6248e-04,0.0004
-7.6228e-04,0.0008
-7.6208e-04,0.0004
-7.6188e-04,0.0008
-7.6168e-04,-0.0004
-7.6148e-04,0.0004
-7.6128e-04,0
-7.6108e-04,0.0004
-7.6088e-04,0.0004
-7.6068e-04,0
-7.6048e-04,0.0008
-7.6028e-04,0
-7.6008e-04,0
-7.5988e-04,0.0004
-7.5968e-04,0.0004
-7.5948e-04,0.0008
-7.5928e-04,0.0004
-7.5908e-04,0.0004
-7.5888e-04,0.0004
-7.5868e-04,0
-7.5848e-04,0.0004
-7.5828e-04,0.0004
-7.5808e-04,0.0004
-7.5788e-04,0.0008
-7.5768e-04,0.0004
-7.5748e-04,0.0008
-7.5728e-04,-0.0008
-7.5708e-04,0.0008
-7.5688e-04,0.0008
-7.5668e-04,0.0008
-7.5648e-04,0
-7.5628e-04,0.0012
-7.5608e-04,0.0004
-7.5588e-04,0
-7.5568e-04,0
-7.5548e-04,0.0008
-7.5528e-04,0.0008
-7.5508e-04,0.0008
-7.5488e-04,0.0008
-7.5468e-04,-0.0004
-7.5448e-04,0.0004
-7.5428e-04,0.0008
-7.5408e-04,-0.0004
-7.5388e-04,0
-7.5368e-04,0.0008
-7.5348e-04,0.0008
-7.5328e-04,0
-7.5308e-04,-0.0004
-7.5288e-04,0.0004
-7.5268e-04,-0.0004
-7.5248e-04,0
-7.5228e-04,0.0012
-7.5208e-04,0.0004
-7.5188e-04,0.0008
-7.5168e-04,0.0008
-7.5148e-04,0
-7.5128e-04,0.0008
-7.5108e-04,0
-7.5088e-04,-0.0004
-7.5068e-04,0
-7.5048e-04,0.0004
-7.5028e-04,-0.0004
-7.5008e-04,0
-7.4988e-04,0
-7.4968e-04,-0.0004
-7.4948e-04,-0.0004
-7.4928e-04,-0.0004
-7.4908e-04,0.0008
-7.4888e-04,0.0004
-7.4868e-04,0.0004
-7.4848e-04,0.0004
-7.4828e-04,-0.0008
-7.4808e-04,0
-7.4788e-04,0.0008
-7.4768e-04,-0.0004
-7.4748e-04,0.0008
-7.4728e-04,0.0004
-7.4708e-04,0
-7.4688e-04,0.0008
-7.4668e-04,0.0008
-7.4648e-04,-0.0008
-7.4628e-04,0.0008
-7.4608e-04,0.0004
-7.4588e-04,0
-7.4568e-04,0.0008
-7.4548e-04,-0.0004
-7.4528e-04,-0.0004
-7.4508e-04,0
-7.4488e-04,-0.0008
-7.4468e-04,0.0008
-7.4448e-04,0.0008
-7.4428e-04,0.0004
-7.4408e-04,0
-7.4388e-04,0.0004
-7.4368e-04,0
-7.4348e-04,0.0008
-7.4328e-04,0.0008
-7.4308e-04,0.0008
-7.4288e-04,0.0008
-7.4268e-04,-0.0008
-7.4248e-04,0.0008
-7.4228e-04,0
-7.4208e-04,0
-7.4188e-04,-0.0004
-7.4168e-04,0.0004
-7.4148e-04,0.0004
-7.4128e-04,0.0012
-7.4108e-04,0.0008
-7.4088e-04,0
-7.4068e-04,0
-7.4048e-04,0
-7.4028e-04,0
-7.4008e-04,0
-7.3988e-04,0.0004
-7.3968e-04,0.0008
-7.3948e-04,0.0004
-7.3928e-04,0.0004
-7.3908e-04,0.0004
-7.3888e-04,0.0008
-7.3868e-04,0
-7.3848e-04,0
-7.3828e-04,0
-7.3808e-04,0.0004
-7.3788e-04,0.0004
-7.3768e-04,0.0004
-7.3748e-04,0.0004
-7.3728e-04,0
-7.3708e-04,0.0008
-7.3688e-04,0.0004
-7.3668e-04,0.0004
-7.3648e-04,0
-7.3628e-04,0.0008
-7.3608e-04,0
-7.3588e-04,0.0008
-7.3568e-04,0.0004
-7.3548e-04,0.0004
-7.3528e-04,0.0004
-7.3508e-04,0.0008
-7.3488e-04,0
-7.3468e-04,0
-7.3448e-04,0.0004
-7.3428e-04,0.0008
-7.3408e-04,0.0004
-7.3388e-04,0.0004
-7.3368e-04,0.0004
-7.3348e-04,0
-7.3328e-04,0.0004
-7.3308e-04,0.0008
-7.3288e-04,0.0012
-7.3268e-04,0
-7.3248e-04,0.0004
-7.3228e-04,0
-7.3208e-04,0.0004
-7.3188e-04,0.0008
-7.3168e-04,0
-7.3148e-04,0.0004
-7.3128e-04,0
-7.3108e-04,0.0004
-7.3088e-04,0.0004
-7.3068e-04,0.0004
-7.3048e-04,0
-7.3028e-04,-0.0004
-7.3008e-04,0.0004
-7.2988e-04,0.0004
-7.2968e-04,0
-7.2948e-04,0.0004
-7.2928e-04,0.0004
-7.2908e-04,0.0008
-7.2888e-04,0.0008
-7.2868e-04,-0.0004
-7.2848e-04,0
-7.2828e-04,0.0004
-7.2808e-04,0.0004
-7.2788e-04,0.0004
-7.2768e-04,0.0004
-7.2748e-04,0
-7.2728e-04,0.0004
-7.2708e-04,0
-7.2688e-04,0.0012
-7.2668e-04,0
-7.2648e-04,0.0004
-7.2628e-04,0.0008
-7.2608e-04,0
-7.2588e-04,0
-7.2568e-04,0.0004
-7.2548e-04,0
-7.2528e-04,0
-7.2508e-04,0.0004
-7.2488e-04,0.0004
-7.2468e-04,-0.0004
-7.2448e-04,0.0008
-7.2428e-04,0
-7.2408e-04,0
-7.2388e-04,0.0008
-7.2368e-04,0.0004
-7.2348e-04,0
-7.2328e-04,0.0004
-7.2308e-04,0.0008
-7.2288e-04,0.0004
-7.2268e-04,0.0004
-7.2248e-04,0
-7.2228e-04,0.0008
-7.2208e-04,0.0004
-7.2188e-04,0.0008
-7.2168e-04,0
-7.2148e-04,0.0008
-7.2128e-04,0.0008
-7.2108e-04,0
-7.2088e-04,0.0008
-7.2068e-04,0.0004
-7.2048e-04,0
-7.2028e-04,0
-7.2008e-04,0
-7.1988e-04,0
-7.1968e-04,0.0004
-7.1948e-04,0.0004
-7.1928e-04,0.0008
-7.1908e-04,0.0008
-7.1888e-04,0.0004
-7.1868e-04,0
-7.1848e-04,0.0008
-7.1828e-04,0.0008
-7.1808e-04,-0.0004
-7.1788e-04,0.0012
-7.1768e-04,0.0004
-7.1748e-04,0.0004
-7.1728e-04,0.0004
-7.1708e-04,0
-7.1688e-04,-0.0004
-7.1668e-04,0
-7.1648e-04,0.0004
-7.1628e-04,0.0004
-7.1608e-04,0.0004
-7.1588e-04,0.0008
-7.1568e-04,0.0008
-7.1548e-04,-0.0004
-7.1528e-04,0.0004
-7.1508e-04,0.0008
-7.1488e-04,0.0008
-7.1468e-04,0.0012
-7.1448e-04,-0.0008
-7.1428e-04,0.0012
-7.1408e-04,0
-7.1388e-04,0.0008
-7.1368e-04,0.0008
-7.1348e-04,0.0004
-7.1328e-04,0.0008
-7.1308e-04,0.0008
-7.1288e-04,-0.0004
-7.1268e-04,0.0004
-7.1248e-04,0.0008
-7.1228e-04,-0.0008
-7.1208e-04,0.0004
-7.1188e-04,0.0004
-7.1168e-04,0
-7.1148e-04,0
-7.1128e-04,0
-7.1108e-04,0.0004
-7.1088e-04,0.0004
-7.1068e-04,-0.0004
-7.1048e-04,0.0004
-7.1028e-04,0
-7.1008e-04,0.0004
-7.0988e-04,0.0008
-7.0968e-04,0
-7.0948e-04,-0.0008
-7.0928e-04,0.0004
-7.0908e-04,-0.0004
-7.0888e-04,0
-7.0868e-04,0
-7.0848e-04,0.0008
-7.0828e-04,-0.0004
-7.0808e-04,0.0004
-7.0788e-04,0.0004
-7.0768e-04,0
-7.0748e-04,0.0012
-7.0728e-04,0
-7.0708e-04,0.0004
-7.0688e-04,0.0004
-7.0668e-04,0.0004
-7.0648e-04,0.0004
-7.0628e-04,0
-7.0608e-04,0
-7.0588e-04,0
-7.0568e-04,0.0004
-7.0548e-04,-0.0004
-7.0528e-04,0.0008
-7.0508e-04,0.0004
-7.0488e-04,0
-7.0468e-04,0
-7.0448e-04,0
-7.0428e-04,-0.0004
-7.0408e-04,0.0012
-7.0388e-04,0.0008
-7.0368e-04,0.0004
-7.0348e-04,0
-7.0328e-04,0.0008
-7.0308e-04,0.0004
-7.0288e-04,-0.0004
-7.0268e-04,0
-7.0248e-04,0.0004
-7.0228e-04,0.0004
-7.0208e-04,0
-7.0188e-04,0
-7.0168e-04,0.0008
-7.0148e-04,0
-7.0128e-04,0.0004
-7.0108e-04,0
-7.0088e-04,0
-7.0068e-04,0.0004
-7.0048e-04,0.0008
-7.0028e-04,0
-7.0008e-04,0.0004
-6.9988e-04,0.0004
-6.9968e-04,0.0004
-6.9948e-04,0.0004
-6.9928e-04,0
-6.9908e-04,0.0008
-6.9888e-04,0.0004
-6.9868e-04,0.0008
-6.9848e-04,0.0004
-6.9828e-04,0
-6.9808e-04,0
-6.9788e-04,0.0004
-6.9768e-04,0.0004
-6.9748e-04,0.0004
-6.9728e-04,0
-6.9708e-04,0
-6.9688e-04,0.0008
-6.9668e-04,-0.0004
-6.9648e-04,0
-6.9628e-04,0.0004
-6.9608e-04,0.0004
-6.9588e-04,0
-6.9568e-04,0
-6.9548e-04,-0.0004
-6.9528e-04,0.0008
-6.9508e-04,0.0004
-6.9488e-04,0
-6.9468e-04,0.0004
-6.9448e-04,0
-6.9428e-04,0
-6.9408e-04,0.0004
-6.9388e-04,0.0004
-6.9368e-04,0
-6.9348e-04,0.0004
-6.9328e-04,-0.0004
-6.9308e-04,0.0004
-6.9288e-04,0.0016
-6.9268e-04,0
-6.9248e-04,-0.0004
-6.9228e-04,0.0004
-6.9208e-04,0.0004
-6.9188e-04,0.0008
-6.9168e-04,0
-6.9148e-04,0.0008
-6.9128e-04,0.0004
-6.9108e-04,-0.0004
-6.9088e-04,0.0008
-6.9068e-04,-0.0008
-6.9048e-04,0.0008
-6.9028e-04,0
-6.9008e-04,0.0008
-6.8988e-04,0.0008
-6.8968e-04,0.0004
-6.8948e-04,0.0012
-6.8928e-04,0.0008
-6.8908e-04,0.0012
-6.8888e-04,0.0004
-6.8868e-04,0.0004
-6.8848e-04,0
-6.8828e-04,0.0004
-6.8808e-04,0
-6.8788e-04,0
-6.8768e-04,0.0004
-6.8748e-04,0.0012
-6.8728e-04,0.0008
-6.8708e-04,0
-6.8688e-04,0.0008
-6.8668e-04,0
-6.8648e-04,0.0008
-6.8628e-04,0
-6.8608e-04,0.0016
-6.8588e-04,0
-6.8568e-04,0
-6.8548e-04,0.0012
-6.8528e-04,0.0004
-6.8508e-04,0
-6.8488e-04,0.0004
-6.8468e-04,0.0004
-6.8448e-04,0
-6.8428e-04,0.0008
-6.8408e-04,0.0004
-6.8388e-04,0
-6.8368e-04,0
-6.8348e-04,0.0004
-6.8328e-04,0
-6.8308e-04,-0.0004
-6.8288e-04,0.0008
-6.8268e-04,-0.0008
-6.8248e-04,0
-6.8228e-04,0
-6.8208e-04,0.0004
-6.8188e-04,0.0004
-6.8168e-04,0.0008
-6.8148e-04,0.0004
-6.8128e-04,0.0004
-6.8108e-04,0.0008
-6.8088e-04,0
-6.8068e-04,0.0004
-6.8048e-04,0.0004
-6.8028e-04,0
-6.8008e-04,0.0004
-6.7988e-04,0.0008
-6.7968e-04,0.0008
-6.7948e-04,0.0004
-6.7928e-04,0.0004
-6.7908e-04,-0.0004
-6.7888e-04,0.0004
-6.7868e-04,0.0004
-6.7848e-04,0.0004
-6.7828e-04,0.0004
-6.7808e-04,0.0012
-6.7788e-04,0
-6.7768e-04,0
-6.7748e-04,0
-6.7728e-04,0.0008
-6.7708e-04,0.0008
-6.7688e-04,0
-6.7668e-04,0.0004
-6.7648e-04,0.0008
-6.7628e-04,0.0004
-6.7608e-04,0.0012
-6.7588e-04,0.0004
-6.7568e-04,0.0004
-6.7548e-04,-0.0004
-6.7528e-04,0
-6.7508e-04,0.0004
-6.7488e-04,0
-6.7468e-04,0
-6.7448e-04,-0.0004
-6.7428e-04,0
-6.7408e-04,0.0008
-6.7388e-04,0.0008
-6.7368e-04,0.0008
-6.7348e-04,0.0004
-6.7328e-04,0.0008
-6.7308e-04,0
-6.7288e-04,0.0008
-6.7268e-04,0
-6.7248e-04,0.0004
-6.7228e-04,-0.0004
-6.7208e-04,0
-6.7188e-04,0.0008
-6.7168e-04,0
-6.7148e-04,0.0008
-6.7128e-04,-0.0004
-6.7108e-04,0.0008
-6.7088e-04,0
-6.7068e-04,0.0004
-6.7048e-04,0
-6.7028e-04,0
-6.7008e-04,0
-6.6988e-04,0.0012
-6.6968e-04,0.0004
-6.6948e-04,0.0016
-6.6928e-04,0.0004
-6.6908e-04,0
-6.6888e-04,0.0008
-6.6868e-04,0
-6.6848e-04,0.0004
-6.6828e-04,0
-6.6808e-04,-0.0004
-6.6788e-04,0
-6.6768e-04,0.0004
-6.6748e-04,0.0008
-6.6728e-04,-0.0004
-6.6708e-04,-0.0004
-6.6688e-04,0.0004
-6.6668e-04,0.0008
-6.6648e-04,0.0004
-6.6628e-04,0.0012
-6.6608e-04,-0.0008
-6.6588e-04,-0.0004
-6.6568e-04,0
-6.6548e-04,0.0004
-6.6528e-04,0
-6.6508e-04,0.0004
-6.6488e-04,0
-6.6468e-04,0
-6.6448e-04,0.0008
-6.6428e-04,0.0004
-6.6408e-04,0.0008
-6.6388e-04,0.0008
-6.6368e-04,0.0004
-6.6348e-04,0
-6.6328e-04,0
-6.6308e-04,0
-6.6288e-04,0
-6.6268e-04,0.0004
-6.6248e-04,0.0004
-6.6228e-04,0
-6.6208e-04,0.0008
-6.6188e-04,0
-6.6168e-04,0.0008
-6.6148e-04,0.0008
-6.6128e-04,0.0008
-6.6108e-04,0
-6.6088e-04,0
-6.6068e-04,0.0004
-6.6048e-04,0.0004
-6.6028e-04,-0.0004
-6.6008e-04,0
-6.5988e-04,0
-6.5968e-04,0
-6.5948e-04,0
-6.5928e-04,0.0004
-6.5908e-04,0.0012
-6.5888e-04,0.0004
-6.5868e-04,0
-6.5848e-04,-0.0004
-6.5828e-04,0
-6.5808e-04,0.0004
-6.5788e-04,0.0012
-6.5768e-04,0.0004
-6.5748e-04,0.0004
-6.5728e-04,0.0004
-6.5708e-04,-0.0004
-6.5688e-04,0.0012
-6.5668e-04,0.0012
-6.5648e-04,0.0008
-6.5628e-04,0.0008
-6.5608e-04,0.0004
-6.5588e-04,0.0004
-6.5568e-04,0.0008
-6.5548e-04,0.0008
-6.5528e-04,0
-6.5508e-04,0
-6.5488e-04,0.0004
-6.5468e-04,-0.0004
-6.5448e-04,0
-6.5428e-04,0.0008
-6.5408e-04,0
-6.5388e-04,0.0008
-6.5368e-04,0.0008
-6.5348e-04,0.0008
-6.5328e-04,0.0008
-6.5308e-04,-0.0008
-6.5288e-04,0
-6.5268e-04,0.0004
-6.5248e-04,0.0004
-6.5228e-04,0.0008
-6.5208e-04,0
-6.5188e-04,-0.0004
-6.5168e-04,0.0008
-6.5148e-04,-0.0004
-6.5128e-04,0.0004
-6.5108e-04,0.0004
-6.5088e-04,0.0004
-6.5068e-04,-0.0004
-6.5048e-04,0
-6.5028e-04,0.0004
-6.5008e-04,0.0004
-6.4988e-04,0
-6.4968e-04,0.0004
-6.4948e-04,0
-6.4928e-04,0.0004
-6.4908e-04,0
-6.4888e-04,0
-6.4868e-04,0
-6.4848e-04,0.0012
-6.4828e-04,0.0008
-6.4808e-04,0.0004
-6.4788e-04,0.0008
-6.4768e-04,0.0008
-6.4748e-04,-0.0008
-6.4728e-04,-0.0004
-6.4708e-04,0
-6.4688e-04,0.0012
-6.4668e-04,0.0004
-6.4648e-04,-0.0004
-6.4628e-04,0
-6.4608e-04,0
-6.4588e-04,0.0004
-6.4568e-04,0.0004
-6.4548e-04,0.0008
-6.4528e-04,0.0004
-6.4508e-04,0
-6.4488e-04,0.0012
-6.4468e-04,0.0008
-6.4448e-04,0.0012
-6.4428e-04,0.0004
-6.4408e-04,0
-6.4388e-04,0.0008
-6.4368e-04,0.0012
-6.4348e-04,0.0012
-6.4328e-04,0.0008
-6.4308e-04,0.0004
-6.4288e-04,0
-6.4268e-04,0
-6.4248e-04,0
-6.4228e-04,0
-6.4208e-04,0.0008
-6.4188e-04,0.0004
-6.4168e-04,-0.0004
-6.4148e-04,0
-6.4128e-04,0
-6.4108e-04,0
-6.4088e-04,0.0004
-6.4068e-04,0
-6.4048e-04,0.0012
-6.4028e-04,0.0004
-6.4008e-04,0.0004
-6.3988e-04,-0.0004
-6.3968e-04,0
-6.3948e-04,0.0004
-6.3928e-04,0.0004
-6.3908e-04,-0.0008
-6.3888e-04,0.0004
-6.3868e-04,0.0008
-6.3848e-04,0.0008
-6.3828e-04,0.0004
-6.3808e-04,0.0004
-6.3788e-04,0
-6.3768e-04,0
-6.3748e-04,0.0008
-6.3728e-04,0.0008
-6.3708e-04,0.0004
-6.3688e-04,0.0008
-6.3668e-04,0
-6.3648e-04,0
-6.3628e-04,0
-6.3608e-04,0.0004
-6.3588e-04,0.0008
-6.3568e-04,0.0008
-6.3548e-04,0.0004
-6.3528e-04,0.0004
-6.3508e-04,0.0012
-6.3488e-04,0.0008
-6.3468e-04,0.0004
-6.3448e-04,-0.0004
-6.3428e-04,0
-6.3408e-04,-0.0004
-6.3388e-04,0
-6.3368e-04,0.0004
-6.3348e-04,0.0004
-6.3328e-04,0.0008
-6.3308e-04,0.0008
-6.3288e-04,-0.0004
-6.3268e-04,0
-6.3248e-04,0.0004
-6.3228e-04,0
-6.3208e-04,0.0004
-6.3188e-04,0.0004
-6.3168e-04,0
-6.3148e-04,0.0004
-6.3128e-04,0.0004
-6.3108e-04,0.0008
-6.3088e-04,0.0004
-6.3068e-04,0
-6.3048e-04,0
-6.3028e-04,0
-6.3008e-04,0
-6.2988e-04,0.0008
-6.2968e-04,0.0004
-6.2948e-04,-0.0004
-6.2928e-04,0
-6.2908e-04,0.0004
-6.2888e-04,-0.0004
-6.2868e-04,0.0008
-6.2848e-04,0.0008
-6.2828e-04,0
-6.2808e-04,0.0004
-6.2788e-04,0.0004
-6.2768e-04,0.0004
-6.2748e-04,0
-6.2728e-04,0.0004
-6.2708e-04,-0.0004
-6.2688e-04,0.0004
-6.2668e-04,0.0008
-6.2648e-04,0.0004
-6.2628e-04,-0.0004
-6.2608e-04,-0.0004
-6.2588e-04,0
-6.2568e-04,0.0012
-6.2548e-04,-0.0004
-6.2528e-04,0
-6.2508e-04,0
-6.2488e-04,0.0004
-6.2468e-04,0.0004
-6.2448e-04,0
-6.2428e-04,0
-6.2408e-04,0
-6.2388e-04,0
-6.2368e-04,0.0004
-6.2348e-04,0.0008
-6.2328e-04,0
-6.2308e-04,0.0004
-6.2288e-04,0.0004
-6.2268e-04,0.0004
-6.2248e-04,0
-6.2228e-04,0
-6.2208e-04,0
-6.2188e-04,0
-6.2168e-04,0
-6.2148e-04,0.0004
-6.2128e-04,0.0012
-6.2108e-04,-0.0008
-6.2088e-04,-0.0004
-6.2068e-04,-0.0004
-6.2048e-04,0
-6.2028e-04,0.0004
-6.2008e-04,0.0008
-6.1988e-04,0
-6.1968e-04,0.0008
-6.1948e-04,0
-6.1928e-04,0
-6.1908e-04,0
-6.1888e-04,0.0008
-6.1868e-04,0
-6.1848e-04,0.0008
-6.1828e-04,0.0008
-6.1808e-04,-0.0004
-6.1788e-04,0
-6.1768e-04,0.0016
-6.1748e-04,0.0004
-6.1728e-04,-0.0004
-6.1708e-04,0
-6.1688e-04,0.0008
-6.1668e-04,0
-6.1648e-04,0
-6.1628e-04,0
-6.1608e-04,0.0004
-6.1588e-04,0
-6.1568e-04,0.0004
-6.1548e-04,0.0004
-6.1528e-04,0.0008
-6.1508e-04,0.0004
-6.1488e-04,0
-6.1468e-04,0
-6.1448e-04,0
-6.1428e-04,0.0004
-6.1408e-04,0.0008
-6.1388e-04,-0.0004
-6.1368e-04,-0.0004
-6.1348e-04,-0.0004
-6.1328e-04,0
-6.1308e-04,0.0008
-6.1288e-04,0.0012
-6.1268e-04,0.0004
-6.1248e-04,0.0012
-6.1228e-04,0
-6.1208e-04,0
-6.1188e-04,0.0004
-6.1168e-04,0.0004
-6.1148e-04,-0.0004
-6.1128e-04,0.0004
-6.1108e-04,0
-6.1088e-04,0.0008
-6.1068e-04,0.0008
-6.1048e-04,0
-6.1028e-04,0.0008
-6.1008e-04,0.0008
-6.0988e-04,0.0008
-6.0968e-04,0.0004
-6.0948e-04,-0.0004
-6.0928e-04,0
-6.0908e-04,0.0008
-6.0888e-04,0.0008
