Model,DPO4034
Firmware Version,2.68
,
Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2.00E-05
Horizontal Delay,-2.70E-06
Sample Interval,2.00E-08
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Vertical Position,0.04
,
,
,
Label,A
TIME,CH1
-8.22E-05,-0.112
-8.21E-05,-0.1
-8.21E-05,-0.104
-8.21E-05,-0.108
-8.21E-05,-0.116
-8.21E-05,-0.108
-8.20E-05,-0.116
-8.20E-05,-0.108
-8.20E-05,-0.108
-8.20E-05,-0.116
-8.20E-05,-0.116
-8.19E-05,-0.108
-8.19E-05,-0.12
-8.19E-05,-0.116
-8.19E-05,-0.116
-8.19E-05,-0.116
-8.18E-05,-0.108
-8.18E-05,-0.112
-8.18E-05,-0.12
-8.18E-05,-0.112
-8.18E-05,-0.116
-8.17E-05,-0.108
-8.17E-05,-0.12
-8.17E-05,-0.12
-8.17E-05,-0.108
-8.17E-05,-0.124
-8.16E-05,-0.116
-8.16E-05,-0.108
-8.16E-05,-0.112
-8.16E-05,-0.108
-8.16E-05,-0.112
-8.15E-05,-0.108
-8.15E-05,-0.116
-8.15E-05,-0.12
-8.15E-05,-0.108
-8.15E-05,-0.104
-8.14E-05,-0.112
-8.14E-05,-0.108
-8.14E-05,-0.108
-8.14E-05,-0.112
-8.14E-05,-0.116
-8.13E-05,-0.116
-8.13E-05,-0.12
-8.13E-05,-0.116
-8.13E-05,-0.104
-8.13E-05,-0.112
-8.12E-05,-0.112
-8.12E-05,-0.112
-8.12E-05,-0.112
-8.12E-05,-0.116
-8.12E-05,-0.116
-8.11E-05,-0.112
-8.11E-05,-0.112
-8.11E-05,-0.116
-8.11E-05,-0.116
-8.11E-05,-0.12
-8.10E-05,-0.116
-8.10E-05,-0.124
-8.10E-05,-0.108
-8.10E-05,-0.108
-8.10E-05,-0.128
-8.09E-05,-0.108
-8.09E-05,-0.116
-8.09E-05,-0.108
-8.09E-05,-0.108
-8.09E-05,-0.12
-8.08E-05,-0.112
-8.08E-05,-0.12
-8.08E-05,-0.112
-8.08E-05,-0.12
-8.08E-05,-0.12
-8.07E-05,-0.112
-8.07E-05,-0.108
-8.07E-05,-0.116
-8.07E-05,-0.116
-8.07E-05,-0.108
-8.06E-05,-0.116
-8.06E-05,-0.108
-8.06E-05,-0.112
-8.06E-05,-0.108
-8.06E-05,-0.116
-8.05E-05,-0.12
-8.05E-05,-0.116
-8.05E-05,-0.108
-8.05E-05,-0.116
-8.05E-05,-0.12
-8.04E-05,-0.116
-8.04E-05,-0.112
-8.04E-05,-0.124
-8.04E-05,-0.116
-8.04E-05,-0.12
-8.03E-05,-0.112
-8.03E-05,-0.116
-8.03E-05,-0.116
-8.03E-05,-0.116
-8.03E-05,-0.124
-8.02E-05,-0.124
-8.02E-05,-0.116
-8.02E-05,-0.116
-8.02E-05,-0.112
-8.02E-05,-0.124
-8.01E-05,-0.12
-8.01E-05,-0.116
-8.01E-05,-0.112
-8.01E-05,-0.112
-8.01E-05,-0.124
-8.00E-05,-0.112
-8.00E-05,-0.112
-8.00E-05,-0.112
-8.00E-05,-0.124
-8.00E-05,-0.112
-7.99E-05,-0.108
-7.99E-05,-0.112
-7.99E-05,-0.116
-7.99E-05,-0.124
-7.99E-05,-0.112
-7.98E-05,-0.112
-7.98E-05,-0.116
-7.98E-05,-0.12
-7.98E-05,-0.104
-7.98E-05,-0.116
-7.97E-05,-0.12
-7.97E-05,-0.112
-7.97E-05,-0.12
-7.97E-05,-0.108
-7.97E-05,-0.12
-7.96E-05,-0.112
-7.96E-05,-0.12
-7.96E-05,-0.112
-7.96E-05,-0.108
-7.96E-05,-0.108
-7.95E-05,-0.12
-7.95E-05,-0.108
-7.95E-05,-0.112
-7.95E-05,-0.112
-7.95E-05,-0.12
-7.94E-05,-0.108
-7.94E-05,-0.12
-7.94E-05,-0.108
-7.94E-05,-0.12
-7.94E-05,-0.112
-7.93E-05,-0.12
-7.93E-05,-0.112
-7.93E-05,-0.112
-7.93E-05,-0.124
-7.93E-05,-0.112
-7.92E-05,-0.108
-7.92E-05,-0.12
-7.92E-05,-0.12
-7.92E-05,-0.112
-7.92E-05,-0.116
-7.91E-05,-0.124
-7.91E-05,-0.108
-7.91E-05,-0.116
-7.91E-05,-0.12
-7.91E-05,-0.116
-7.90E-05,-0.124
-7.90E-05,-0.116
-7.90E-05,-0.112
-7.90E-05,-0.12
-7.90E-05,-0.116
-7.89E-05,-0.12
-7.89E-05,-0.112
-7.89E-05,-0.124
-7.89E-05,-0.12
-7.89E-05,-0.12
-7.88E-05,-0.116
-7.88E-05,-0.112
-7.88E-05,-0.112
-7.88E-05,-0.12
-7.88E-05,-0.116
-7.87E-05,-0.112
-7.87E-05,-0.12
-7.87E-05,-0.116
-7.87E-05,-0.116
-7.87E-05,-0.112
-7.86E-05,-0.112
-7.86E-05,-0.12
-7.86E-05,-0.112
-7.86E-05,-0.124
-7.86E-05,-0.116
-7.85E-05,-0.112
-7.85E-05,-0.116
-7.85E-05,-0.108
-7.85E-05,-0.12
-7.85E-05,-0.112
-7.84E-05,-0.116
-7.84E-05,-0.116
-7.84E-05,-0.108
-7.84E-05,-0.112
-7.84E-05,-0.116
-7.83E-05,-0.108
-7.83E-05,-0.116
-7.83E-05,-0.108
-7.83E-05,-0.116
-7.83E-05,-0.116
-7.82E-05,-0.12
-7.82E-05,-0.112
-7.82E-05,-0.116
-7.82E-05,-0.124
-7.82E-05,-0.112
-7.81E-05,-0.12
-7.81E-05,-0.116
-7.81E-05,-0.12
-7.81E-05,-0.108
-7.81E-05,-0.124
-7.80E-05,-0.124
-7.80E-05,-0.12
-7.80E-05,-0.112
-7.80E-05,-0.12
-7.80E-05,-0.112
-7.79E-05,-0.116
-7.79E-05,-0.12
-7.79E-05,-0.124
-7.79E-05,-0.112
-7.79E-05,-0.112
-7.78E-05,-0.112
-7.78E-05,-0.124
-7.78E-05,-0.12
-7.78E-05,-0.12
-7.78E-05,-0.12
-7.77E-05,-0.116
-7.77E-05,-0.116
-7.77E-05,-0.12
-7.77E-05,-0.116
-7.77E-05,-0.116
-7.76E-05,-0.124
-7.76E-05,-0.112
-7.76E-05,-0.128
-7.76E-05,-0.108
-7.76E-05,-0.116
-7.75E-05,-0.112
-7.75E-05,-0.116
-7.75E-05,-0.124
-7.75E-05,-0.108
-7.75E-05,-0.112
-7.74E-05,-0.124
-7.74E-05,-0.108
-7.74E-05,-0.12
-7.74E-05,-0.124
-7.74E-05,-0.108
-7.73E-05,-0.116
-7.73E-05,-0.116
-7.73E-05,-0.112
-7.73E-05,-0.124
-7.73E-05,-0.12
-7.72E-05,-0.112
-7.72E-05,-0.108
-7.72E-05,-0.12
-7.72E-05,-0.112
-7.72E-05,-0.12
-7.71E-05,-0.108
-7.71E-05,-0.116
-7.71E-05,-0.116
-7.71E-05,-0.112
-7.71E-05,-0.116
-7.70E-05,-0.112
-7.70E-05,-0.108
-7.70E-05,-0.12
-7.70E-05,-0.124
-7.70E-05,-0.12
-7.69E-05,-0.116
-7.69E-05,-0.116
-7.69E-05,-0.108
-7.69E-05,-0.112
-7.69E-05,-0.116
-7.68E-05,-0.124
-7.68E-05,-0.124
-7.68E-05,-0.12
-7.68E-05,-0.116
-7.68E-05,-0.116
-7.67E-05,-0.12
-7.67E-05,-0.116
-7.67E-05,-0.12
-7.67E-05,-0.116
-7.67E-05,-0.108
-7.66E-05,-0.116
-7.66E-05,-0.12
-7.66E-05,-0.108
-7.66E-05,-0.12
-7.66E-05,-0.112
-7.65E-05,-0.108
-7.65E-05,-0.12
-7.65E-05,-0.112
-7.65E-05,-0.124
-7.65E-05,-0.12
-7.64E-05,-0.116
-7.64E-05,-0.112
-7.64E-05,-0.112
-7.64E-05,-0.112
-7.64E-05,-0.12
-7.63E-05,-0.124
-7.63E-05,-0.112
-7.63E-05,-0.12
-7.63E-05,-0.116
-7.63E-05,-0.108
-7.62E-05,-0.108
-7.62E-05,-0.112
-7.62E-05,-0.108
-7.62E-05,-0.116
-7.62E-05,-0.116
-7.61E-05,-0.124
-7.61E-05,-0.112
-7.61E-05,-0.116
-7.61E-05,-0.112
-7.61E-05,-0.12
-7.60E-05,-0.116
-7.60E-05,-0.12
-7.60E-05,-0.116
-7.60E-05,-0.116
-7.60E-05,-0.108
-7.59E-05,-0.124
-7.59E-05,-0.112
-7.59E-05,-0.116
-7.59E-05,-0.116
-7.59E-05,-0.108
-7.58E-05,-0.12
-7.58E-05,-0.112
-7.58E-05,-0.108
-7.58E-05,-0.116
-7.58E-05,-0.12
-7.57E-05,-0.12
-7.57E-05,-0.112
-7.57E-05,-0.112
-7.57E-05,-0.12
-7.57E-05,-0.128
-7.56E-05,-0.116
-7.56E-05,-0.12
-7.56E-05,-0.112
-7.56E-05,-0.116
-7.56E-05,-0.116
-7.55E-05,-0.12
-7.55E-05,-0.112
-7.55E-05,-0.112
-7.55E-05,-0.116
-7.55E-05,-0.12
-7.54E-05,-0.128
-7.54E-05,-0.112
-7.54E-05,-0.12
-7.54E-05,-0.112
-7.54E-05,-0.116
-7.53E-05,-0.116
-7.53E-05,-0.124
-7.53E-05,-0.124
-7.53E-05,-0.12
-7.53E-05,-0.124
-7.52E-05,-0.116
-7.52E-05,-0.124
-7.52E-05,-0.116
-7.52E-05,-0.112
-7.52E-05,-0.12
-7.51E-05,-0.124
-7.51E-05,-0.12
-7.51E-05,-0.116
-7.51E-05,-0.112
-7.51E-05,-0.128
-7.50E-05,-0.112
-7.50E-05,-0.124
-7.50E-05,-0.12
-7.50E-05,-0.12
-7.50E-05,-0.116
-7.49E-05,-0.12
-7.49E-05,-0.116
-7.49E-05,-0.116
-7.49E-05,-0.112
-7.49E-05,-0.116
-7.48E-05,-0.12
-7.48E-05,-0.116
-7.48E-05,-0.128
-7.48E-05,-0.116
-7.48E-05,-0.108
-7.47E-05,-0.116
-7.47E-05,-0.116
-7.47E-05,-0.108
-7.47E-05,-0.128
-7.47E-05,-0.124
-7.46E-05,-0.116
-7.46E-05,-0.112
-7.46E-05,-0.128
-7.46E-05,-0.124
-7.46E-05,-0.116
-7.45E-05,-0.12
-7.45E-05,-0.12
-7.45E-05,-0.124
-7.45E-05,-0.116
-7.45E-05,-0.116
-7.44E-05,-0.124
-7.44E-05,-0.12
-7.44E-05,-0.12
-7.44E-05,-0.116
-7.44E-05,-0.124
-7.43E-05,-0.112
-7.43E-05,-0.116
-7.43E-05,-0.116
-7.43E-05,-0.12
-7.43E-05,-0.108
-7.42E-05,-0.12
-7.42E-05,-0.12
-7.42E-05,-0.12
-7.42E-05,-0.124
-7.42E-05,-0.112
-7.41E-05,-0.116
-7.41E-05,-0.12
-7.41E-05,-0.112
-7.41E-05,-0.108
-7.41E-05,-0.12
-7.40E-05,-0.116
-7.40E-05,-0.12
-7.40E-05,-0.112
-7.40E-05,-0.12
-7.40E-05,-0.12
-7.39E-05,-0.112
-7.39E-05,-0.116
-7.39E-05,-0.112
-7.39E-05,-0.116
-7.39E-05,-0.112
-7.38E-05,-0.12
-7.38E-05,-0.12
-7.38E-05,-0.116
-7.38E-05,-0.116
-7.38E-05,-0.128
-7.37E-05,-0.124
-7.37E-05,-0.116
-7.37E-05,-0.12
-7.37E-05,-0.12
-7.37E-05,-0.112
-7.36E-05,-0.128
-7.36E-05,-0.108
-7.36E-05,-0.128
-7.36E-05,-0.116
-7.36E-05,-0.12
-7.35E-05,-0.112
-7.35E-05,-0.12
-7.35E-05,-0.124
-7.35E-05,-0.124
-7.35E-05,-0.116
-7.34E-05,-0.128
-7.34E-05,-0.12
-7.34E-05,-0.12
-7.34E-05,-0.116
-7.34E-05,-0.124
-7.33E-05,-0.108
-7.33E-05,-0.132
-7.33E-05,-0.116
-7.33E-05,-0.108
-7.33E-05,-0.108
-7.32E-05,-0.12
-7.32E-05,-0.112
-7.32E-05,-0.116
-7.32E-05,-0.128
-7.32E-05,-0.116
-7.31E-05,-0.12
-7.31E-05,-0.108
-7.31E-05,-0.112
-7.31E-05,-0.108
-7.31E-05,-0.116
-7.30E-05,-0.124
-7.30E-05,-0.112
-7.30E-05,-0.116
-7.30E-05,-0.12
-7.30E-05,-0.128
-7.29E-05,-0.108
-7.29E-05,-0.124
-7.29E-05,-0.116
-7.29E-05,-0.124
-7.29E-05,-0.128
-7.28E-05,-0.112
-7.28E-05,-0.112
-7.28E-05,-0.124
-7.28E-05,-0.112
-7.28E-05,-0.108
-7.27E-05,-0.116
-7.27E-05,-0.12
-7.27E-05,-0.116
-7.27E-05,-0.128
-7.27E-05,-0.12
-7.26E-05,-0.12
-7.26E-05,-0.12
-7.26E-05,-0.112
-7.26E-05,-0.116
-7.26E-05,-0.124
-7.25E-05,-0.116
-7.25E-05,-0.12
-7.25E-05,-0.116
-7.25E-05,-0.116
-7.25E-05,-0.12
-7.24E-05,-0.112
-7.24E-05,-0.112
-7.24E-05,-0.12
-7.24E-05,-0.116
-7.24E-05,-0.116
-7.23E-05,-0.12
-7.23E-05,-0.116
-7.23E-05,-0.112
-7.23E-05,-0.112
-7.23E-05,-0.12
-7.22E-05,-0.124
-7.22E-05,-0.12
-7.22E-05,-0.12
-7.22E-05,-0.108
-7.22E-05,-0.116
-7.21E-05,-0.116
-7.21E-05,-0.12
-7.21E-05,-0.128
-7.21E-05,-0.112
-7.21E-05,-0.124
-7.20E-05,-0.112
-7.20E-05,-0.112
-7.20E-05,-0.12
-7.20E-05,-0.112
-7.20E-05,-0.12
-7.19E-05,-0.12
-7.19E-05,-0.124
-7.19E-05,-0.116
-7.19E-05,-0.112
-7.19E-05,-0.12
-7.18E-05,-0.116
-7.18E-05,-0.12
-7.18E-05,-0.12
-7.18E-05,-0.12
-7.18E-05,-0.116
-7.17E-05,-0.116
-7.17E-05,-0.124
-7.17E-05,-0.116
-7.17E-05,-0.112
-7.17E-05,-0.116
-7.16E-05,-0.112
-7.16E-05,-0.112
-7.16E-05,-0.116
-7.16E-05,-0.124
-7.16E-05,-0.112
-7.15E-05,-0.12
-7.15E-05,-0.116
-7.15E-05,-0.108
-7.15E-05,-0.12
-7.15E-05,-0.112
-7.14E-05,-0.116
-7.14E-05,-0.108
-7.14E-05,-0.12
-7.14E-05,-0.116
-7.14E-05,-0.124
-7.13E-05,-0.124
-7.13E-05,-0.12
-7.13E-05,-0.124
-7.13E-05,-0.12
-7.13E-05,-0.12
-7.12E-05,-0.12
-7.12E-05,-0.108
-7.12E-05,-0.108
-7.12E-05,-0.12
-7.12E-05,-0.112
-7.11E-05,-0.12
-7.11E-05,-0.116
-7.11E-05,-0.112
-7.11E-05,-0.112
-7.11E-05,-0.116
-7.10E-05,-0.116
-7.10E-05,-0.116
-7.10E-05,-0.112
-7.10E-05,-0.108
-7.10E-05,-0.12
-7.09E-05,-0.116
-7.09E-05,-0.12
-7.09E-05,-0.112
-7.09E-05,-0.112
-7.09E-05,-0.124
-7.08E-05,-0.128
-7.08E-05,-0.116
-7.08E-05,-0.108
-7.08E-05,-0.12
-7.08E-05,-0.116
-7.07E-05,-0.116
-7.07E-05,-0.112
-7.07E-05,-0.12
-7.07E-05,-0.124
-7.07E-05,-0.112
-7.06E-05,-0.116
-7.06E-05,-0.108
-7.06E-05,-0.12
-7.06E-05,-0.12
-7.06E-05,-0.116
-7.05E-05,-0.12
-7.05E-05,-0.116
-7.05E-05,-0.128
-7.05E-05,-0.124
-7.05E-05,-0.108
-7.04E-05,-0.112
-7.04E-05,-0.112
-7.04E-05,-0.108
-7.04E-05,-0.112
-7.04E-05,-0.12
-7.03E-05,-0.116
-7.03E-05,-0.112
-7.03E-05,-0.12
-7.03E-05,-0.12
-7.03E-05,-0.128
-7.02E-05,-0.128
-7.02E-05,-0.12
-7.02E-05,-0.116
-7.02E-05,-0.12
-7.02E-05,-0.124
-7.01E-05,-0.108
-7.01E-05,-0.12
-7.01E-05,-0.112
-7.01E-05,-0.112
-7.01E-05,-0.116
-7.00E-05,-0.12
-7.00E-05,-0.112
-7.00E-05,-0.12
-7.00E-05,-0.1
-7.00E-05,-0.116
-6.99E-05,-0.112
-6.99E-05,-0.12
-6.99E-05,-0.12
-6.99E-05,-0.112
-6.99E-05,-0.12
-6.98E-05,-0.12
-6.98E-05,-0.104
-6.98E-05,-0.112
-6.98E-05,-0.116
-6.98E-05,-0.108
-6.97E-05,-0.124
-6.97E-05,-0.116
-6.97E-05,-0.12
-6.97E-05,-0.12
-6.97E-05,-0.12
-6.96E-05,-0.124
-6.96E-05,-0.112
-6.96E-05,-0.116
-6.96E-05,-0.12
-6.96E-05,-0.116
-6.95E-05,-0.112
-6.95E-05,-0.116
-6.95E-05,-0.12
-6.95E-05,-0.112
-6.95E-05,-0.112
-6.94E-05,-0.112
-6.94E-05,-0.108
-6.94E-05,-0.12
-6.94E-05,-0.124
-6.94E-05,-0.124
-6.93E-05,-0.112
-6.93E-05,-0.112
-6.93E-05,-0.12
-6.93E-05,-0.12
-6.93E-05,-0.12
-6.92E-05,-0.124
-6.92E-05,-0.12
-6.92E-05,-0.124
-6.92E-05,-0.12
-6.92E-05,-0.128
-6.91E-05,-0.116
-6.91E-05,-0.124
-6.91E-05,-0.12
-6.91E-05,-0.112
-6.91E-05,-0.112
-6.90E-05,-0.116
-6.90E-05,-0.12
-6.90E-05,-0.124
-6.90E-05,-0.12
-6.90E-05,-0.108
-6.89E-05,-0.112
-6.89E-05,-0.112
-6.89E-05,-0.116
-6.89E-05,-0.112
-6.89E-05,-0.116
-6.88E-05,-0.116
-6.88E-05,-0.12
-6.88E-05,-0.124
-6.88E-05,-0.108
-6.88E-05,-0.116
-6.87E-05,-0.12
-6.87E-05,-0.112
-6.87E-05,-0.116
-6.87E-05,-0.12
-6.87E-05,-0.124
-6.86E-05,-0.12
-6.86E-05,-0.112
-6.86E-05,-0.116
-6.86E-05,-0.108
-6.86E-05,-0.108
-6.85E-05,-0.124
-6.85E-05,-0.112
-6.85E-05,-0.124
-6.85E-05,-0.12
-6.85E-05,-0.116
-6.84E-05,-0.12
-6.84E-05,-0.112
-6.84E-05,-0.116
-6.84E-05,-0.12
-6.84E-05,-0.124
-6.83E-05,-0.124
-6.83E-05,-0.116
-6.83E-05,-0.128
-6.83E-05,-0.12
-6.83E-05,-0.12
-6.82E-05,-0.112
-6.82E-05,-0.112
-6.82E-05,-0.116
-6.82E-05,-0.124
-6.82E-05,-0.116
-6.81E-05,-0.116
-6.81E-05,-0.116
-6.81E-05,-0.124
-6.81E-05,-0.116
-6.81E-05,-0.128
-6.80E-05,-0.112
-6.80E-05,-0.108
-6.80E-05,-0.116
-6.80E-05,-0.116
-6.80E-05,-0.12
-6.79E-05,-0.116
-6.79E-05,-0.12
-6.79E-05,-0.108
-6.79E-05,-0.116
-6.79E-05,-0.124
-6.78E-05,-0.12
-6.78E-05,-0.124
-6.78E-05,-0.116
-6.78E-05,-0.112
-6.78E-05,-0.112
-6.77E-05,-0.116
-6.77E-05,-0.108
-6.77E-05,-0.108
-6.77E-05,-0.12
-6.77E-05,-0.124
-6.76E-05,-0.12
-6.76E-05,-0.12
-6.76E-05,-0.112
-6.76E-05,-0.12
-6.76E-05,-0.108
-6.75E-05,-0.112
-6.75E-05,-0.12
-6.75E-05,-0.108
-6.75E-05,-0.12
-6.75E-05,-0.12
-6.74E-05,-0.104
-6.74E-05,-0.112
-6.74E-05,-0.12
-6.74E-05,-0.116
-6.74E-05,-0.112
-6.73E-05,-0.108
-6.73E-05,-0.116
-6.73E-05,-0.116
-6.73E-05,-0.12
-6.73E-05,-0.108
-6.72E-05,-0.116
-6.72E-05,-0.124
-6.72E-05,-0.124
-6.72E-05,-0.12
-6.72E-05,-0.12
-6.71E-05,-0.12
-6.71E-05,-0.12
-6.71E-05,-0.124
-6.71E-05,-0.112
-6.71E-05,-0.108
-6.70E-05,-0.116
-6.70E-05,-0.112
-6.70E-05,-0.112
-6.70E-05,-0.116
-6.70E-05,-0.124
-6.69E-05,-0.116
-6.69E-05,-0.12
-6.69E-05,-0.116
-6.69E-05,-0.108
-6.69E-05,-0.116
-6.68E-05,-0.108
-6.68E-05,-0.112
-6.68E-05,-0.116
-6.68E-05,-0.124
-6.68E-05,-0.116
-6.67E-05,-0.12
-6.67E-05,-0.112
-6.67E-05,-0.108
-6.67E-05,-0.116
-6.67E-05,-0.112
-6.66E-05,-0.116
-6.66E-05,-0.116
-6.66E-05,-0.116
-6.66E-05,-0.12
-6.66E-05,-0.112
-6.65E-05,-0.116
-6.65E-05,-0.124
-6.65E-05,-0.112
-6.65E-05,-0.112
-6.65E-05,-0.12
-6.64E-05,-0.108
-6.64E-05,-0.116
-6.64E-05,-0.12
-6.64E-05,-0.12
-6.64E-05,-0.12
-6.63E-05,-0.124
-6.63E-05,-0.12
-6.63E-05,-0.112
-6.63E-05,-0.116
-6.63E-05,-0.116
-6.62E-05,-0.116
-6.62E-05,-0.112
-6.62E-05,-0.124
-6.62E-05,-0.12
-6.62E-05,-0.12
-6.61E-05,-0.12
-6.61E-05,-0.12
-6.61E-05,-0.116
-6.61E-05,-0.124
-6.61E-05,-0.116
-6.60E-05,-0.108
-6.60E-05,-0.124
-6.60E-05,-0.112
-6.60E-05,-0.108
-6.60E-05,-0.12
-6.59E-05,-0.112
-6.59E-05,-0.12
-6.59E-05,-0.112
-6.59E-05,-0.108
-6.59E-05,-0.116
-6.58E-05,-0.12
-6.58E-05,-0.128
-6.58E-05,-0.116
-6.58E-05,-0.12
-6.58E-05,-0.108
-6.57E-05,-0.108
-6.57E-05,-0.108
-6.57E-05,-0.12
-6.57E-05,-0.116
-6.57E-05,-0.116
-6.56E-05,-0.116
-6.56E-05,-0.124
-6.56E-05,-0.116
-6.56E-05,-0.12
-6.56E-05,-0.108
-6.55E-05,-0.112
-6.55E-05,-0.112
-6.55E-05,-0.12
-6.55E-05,-0.12
-6.55E-05,-0.112
-6.54E-05,-0.112
-6.54E-05,-0.116
-6.54E-05,-0.12
-6.54E-05,-0.112
-6.54E-05,-0.116
-6.53E-05,-0.116
-6.53E-05,-0.12
-6.53E-05,-0.124
-6.53E-05,-0.112
-6.53E-05,-0.116
-6.52E-05,-0.116
-6.52E-05,-0.124
-6.52E-05,-0.108
-6.52E-05,-0.12
-6.52E-05,-0.112
-6.51E-05,-0.12
-6.51E-05,-0.112
-6.51E-05,-0.12
-6.51E-05,-0.116
-6.51E-05,-0.116
-6.50E-05,-0.12
-6.50E-05,-0.108
-6.50E-05,-0.112
-6.50E-05,-0.1
-6.50E-05,-0.116
-6.49E-05,-0.116
-6.49E-05,-0.112
-6.49E-05,-0.12
-6.49E-05,-0.112
-6.49E-05,-0.124
-6.48E-05,-0.112
-6.48E-05,-0.108
-6.48E-05,-0.12
-6.48E-05,-0.112
-6.48E-05,-0.112
-6.47E-05,-0.112
-6.47E-05,-0.116
-6.47E-05,-0.112
-6.47E-05,-0.116
-6.47E-05,-0.116
-6.46E-05,-0.12
-6.46E-05,-0.12
-6.46E-05,-0.124
-6.46E-05,-0.112
-6.46E-05,-0.116
-6.45E-05,-0.12
-6.45E-05,-0.124
-6.45E-05,-0.116
-6.45E-05,-0.116
-6.45E-05,-0.12
-6.44E-05,-0.124
-6.44E-05,-0.124
-6.44E-05,-0.124
-6.44E-05,-0.12
-6.44E-05,-0.116
-6.43E-05,-0.12
-6.43E-05,-0.112
-6.43E-05,-0.108
-6.43E-05,-0.116
-6.43E-05,-0.112
-6.42E-05,-0.12
-6.42E-05,-0.12
-6.42E-05,-0.124
-6.42E-05,-0.124
-6.42E-05,-0.116
-6.41E-05,-0.112
-6.41E-05,-0.12
-6.41E-05,-0.116
-6.41E-05,-0.112
-6.41E-05,-0.116
-6.40E-05,-0.124
-6.40E-05,-0.112
-6.40E-05,-0.116
-6.40E-05,-0.124
-6.40E-05,-0.116
-6.39E-05,-0.116
-6.39E-05,-0.12
-6.39E-05,-0.108
-6.39E-05,-0.12
-6.39E-05,-0.116
-6.38E-05,-0.116
-6.38E-05,-0.112
-6.38E-05,-0.12
-6.38E-05,-0.116
-6.38E-05,-0.108
-6.37E-05,-0.12
-6.37E-05,-0.12
-6.37E-05,0.208
-6.37E-05,0.248
-6.37E-05,0.228
-6.36E-05,0.252
-6.36E-05,0.248
-6.36E-05,0.24
-6.36E-05,0.24
-6.36E-05,0.236
-6.35E-05,0.24
-6.35E-05,0.24
-6.35E-05,0.232
-6.35E-05,0.232
-6.35E-05,0.24
-6.34E-05,0.228
-6.34E-05,0.244
-6.34E-05,0.228
-6.34E-05,0.232
-6.34E-05,0.236
-6.33E-05,0.232
-6.33E-05,0.236
-6.33E-05,0.236
-6.33E-05,0.24
-6.33E-05,0.228
-6.32E-05,0.232
-6.32E-05,0.24
-6.32E-05,0.228
-6.32E-05,0.236
-6.32E-05,0.24
-6.31E-05,0.236
-6.31E-05,0.236
-6.31E-05,0.232
-6.31E-05,0.22
-6.31E-05,0.232
-6.30E-05,0.236
-6.30E-05,0.224
-6.30E-05,0.228
-6.30E-05,0.228
-6.30E-05,0.24
-6.29E-05,0.24
-6.29E-05,0.232
-6.29E-05,0.228
-6.29E-05,0.228
-6.29E-05,0.24
-6.28E-05,0.232
-6.28E-05,0.24
-6.28E-05,0.224
-6.28E-05,0.228
-6.28E-05,0.236
-6.27E-05,0.24
-6.27E-05,0.236
-6.27E-05,0.228
-6.27E-05,0.236
-6.27E-05,0.232
-6.26E-05,0.236
-6.26E-05,0.236
-6.26E-05,0.236
-6.26E-05,0.224
-6.26E-05,0.232
-6.25E-05,0.232
-6.25E-05,0.236
-6.25E-05,0.244
-6.25E-05,0.228
-6.25E-05,0.236
-6.24E-05,0.236
-6.24E-05,0.224
-6.24E-05,0.236
-6.24E-05,0.236
-6.24E-05,0.24
-6.23E-05,0.232
-6.23E-05,0.236
-6.23E-05,0.232
-6.23E-05,0.236
-6.23E-05,0.228
-6.22E-05,0.24
-6.22E-05,0.236
-6.22E-05,0.236
-6.22E-05,0.236
-6.22E-05,0.236
-6.21E-05,0.236
-6.21E-05,0.236
-6.21E-05,0.228
-6.21E-05,0.232
-6.21E-05,0.232
-6.20E-05,0.236
-6.20E-05,0.232
-6.20E-05,0.232
-6.20E-05,0.24
-6.20E-05,0.232
-6.19E-05,0.232
-6.19E-05,0.236
-6.19E-05,0.24
-6.19E-05,0.24
-6.19E-05,0.24
-6.18E-05,0.244
-6.18E-05,0.228
-6.18E-05,0.232
-6.18E-05,0.244
-6.18E-05,0.232
-6.17E-05,0.24
-6.17E-05,0.24
-6.17E-05,0.232
-6.17E-05,0.236
-6.17E-05,0.24
-6.16E-05,0.224
-6.16E-05,0.24
-6.16E-05,0.236
-6.16E-05,0.228
-6.16E-05,0.236
-6.15E-05,0.228
-6.15E-05,0.236
-6.15E-05,0.228
-6.15E-05,0.236
-6.15E-05,0.228
-6.14E-05,0.24
-6.14E-05,0.24
-6.14E-05,0.24
-6.14E-05,0.24
-6.14E-05,0.236
-6.13E-05,0.232
-6.13E-05,0.236
-6.13E-05,0.228
-6.13E-05,0.232
-6.13E-05,0.24
-6.12E-05,0.24
-6.12E-05,0.236
-6.12E-05,0.24
-6.12E-05,0.228
-6.12E-05,0.236
-6.11E-05,0.232
-6.11E-05,0.236
-6.11E-05,0.24
-6.11E-05,0.24
-6.11E-05,0.232
-6.10E-05,0.244
-6.10E-05,0.244
-6.10E-05,0.244
-6.10E-05,0.236
-6.10E-05,0.232
-6.09E-05,0.236
-6.09E-05,0.24
-6.09E-05,0.24
-6.09E-05,0.236
-6.09E-05,0.244
-6.08E-05,0.248
-6.08E-05,0.244
-6.08E-05,0.236
-6.08E-05,0.236
-6.08E-05,0.24
-6.07E-05,0.24
-6.07E-05,0.24
